52 	 # Number of sensors 
# x z 
-1.90 -1.27 
-0.95 -1.13 
0.00 -0.98 
0.94 -0.84 
1.88 -0.69 
2.81 -0.52 
3.75 -0.34 
4.78 -0.17 
5.82 0.00 
6.77 -0.01 
7.72 -0.02 
8.72 -0.06 
9.72 -0.10 
10.72 -0.14 
11.71 -0.17 
12.75 -0.36 
13.78 -0.54 
14.78 -0.51 
15.78 -0.47 
16.78 -0.41 
17.78 -0.35 
18.77 -0.27 
19.77 -0.19 
20.72 -0.27 
21.66 -0.34 
22.71 -0.34 
23.76 -0.33 
24.75 -0.48 
25.74 -0.63 
26.74 -0.67 
27.74 -0.71 
28.74 -0.63 
29.73 -0.55 
30.65 -0.81 
31.56 -1.07 
32.70 -0.91 
33.84 -0.75 
34.84 -0.83 
35.83 -0.91 
36.88 -0.93 
37.93 -0.94 
38.93 -0.98 
39.93 -1.01 
40.93 -0.93 
41.92 -0.84 
42.87 -0.89 
43.82 -0.93 
44.82 -0.99 
45.82 -1.05 
46.87 -1.04 
47.92 -1.03 
48.94 -1.26 
576 	 # Number of measurements 
# s g t err
12 21 0.01330 0.001
12 23 0.01353 0.001
12 25 0.01360 0.001
12 27 0.01416 0.001
12 29 0.01416 0.001
12 31 0.01435 0.001
12 33 0.01469 0.001
12 35 0.01566 0.001
12 37 0.01570 0.001
12 39 0.01772 0.001
12 41 0.01776 0.001
12 43 0.01765 0.001
12 45 0.01686 0.001
12 47 0.01660 0.001
12 49 0.01986 0.001
14 3 0.01237 0.001
14 5 0.01075 0.001
14 9 0.00995 0.001
14 11 0.00808 0.001
14 13 0.00357 0.001
14 14 0.00000 0.001
14 15 0.00395 0.001
14 19 0.00982 0.001
14 21 0.01152 0.001
14 23 0.01343 0.001
14 25 0.01271 0.001
14 27 0.01386 0.001
14 29 0.01498 0.001
14 31 0.01366 0.001
14 33 0.01447 0.001
14 35 0.01519 0.001
14 37 0.01587 0.001
14 39 0.01804 0.001
14 43 0.01698 0.001
14 45 0.01617 0.001
14 47 0.01715 0.001
14 49 0.02000 0.001
16 3 0.01315 0.001
16 5 0.01227 0.001
16 7 0.01154 0.001
16 9 0.01139 0.001
16 11 0.01051 0.001
16 13 0.00766 0.001
16 15 0.00476 0.001
16 16 0.00000 0.001
16 17 0.00269 0.001
16 19 0.00689 0.001
16 21 0.00984 0.001
16 23 0.01206 0.001
16 25 0.01263 0.001
16 27 0.01372 0.001
16 29 0.01279 0.001
16 31 0.01284 0.001
16 33 0.01387 0.001
16 35 0.01475 0.001
16 37 0.01527 0.001
16 39 0.01698 0.001
16 41 0.01771 0.001
16 43 0.01714 0.001
16 45 0.01631 0.001
16 47 0.01585 0.001
16 49 0.01786 0.001
18 3 0.01381 0.001
18 5 0.01309 0.001
18 7 0.01268 0.001
18 9 0.01309 0.001
18 11 0.01140 0.001
18 13 0.01032 0.001
18 15 0.00498 0.001
18 17 0.00180 0.001
18 18 0.00000 0.001
18 19 0.00169 0.001
18 21 0.00421 0.001
18 23 0.00529 0.001
18 25 0.01176 0.001
18 27 0.01284 0.001
18 29 0.01366 0.001
18 31 0.01243 0.001
18 33 0.01356 0.001
18 35 0.01443 0.001
18 37 0.01535 0.001
18 39 0.01730 0.001
18 41 0.01710 0.001
18 43 0.01725 0.001
18 45 0.01576 0.001
18 47 0.01633 0.001
18 49 0.01915 0.001
20 3 0.01515 0.001
20 5 0.01435 0.001
20 7 0.01435 0.001
20 9 0.01502 0.001
20 11 0.01318 0.001
20 13 0.01150 0.001
20 15 0.01022 0.001
20 17 0.00668 0.001
20 19 0.00094 0.001
20 20 0.00000 0.001
20 21 0.00215 0.001
20 23 0.01037 0.001
20 25 0.01168 0.001
20 27 0.01342 0.001
20 29 0.01297 0.001
20 31 0.01260 0.001
20 33 0.01393 0.001
20 35 0.01533 0.001
20 37 0.01624 0.001
20 39 0.01741 0.001
20 41 0.01693 0.001
20 43 0.01686 0.001
20 45 0.01558 0.001
20 47 0.01558 0.001
20 49 0.01850 0.001
22 3 0.01748 0.001
22 5 0.01616 0.001
22 7 0.01536 0.001
22 9 0.01607 0.001
22 11 0.01571 0.001
22 13 0.01368 0.001
22 15 0.01390 0.001
22 17 0.01329 0.001
22 21 0.00238 0.001
22 22 0.00000 0.001
22 23 0.00238 0.001
22 25 0.00814 0.001
22 27 0.01237 0.001
22 29 0.01264 0.001
22 31 0.01237 0.001
22 33 0.01546 0.001
22 35 0.01635 0.001
22 37 0.01688 0.001
22 39 0.01838 0.001
22 41 0.01904 0.001
22 43 0.01798 0.001
22 45 0.01692 0.001
22 47 0.01643 0.001
22 49 0.01944 0.001
24 3 0.01639 0.001
24 5 0.01536 0.001
24 7 0.01528 0.001
24 9 0.01525 0.001
24 11 0.01528 0.001
24 13 0.01333 0.001
24 15 0.01344 0.001
24 17 0.01300 0.001
24 19 0.01233 0.001
24 21 0.00890 0.001
24 23 0.00288 0.001
24 24 0.00000 0.001
24 25 0.00299 0.001
24 27 0.00820 0.001
24 29 0.00886 0.001
24 31 0.00812 0.001
24 33 0.01111 0.001
24 35 0.01230 0.001
24 37 0.01485 0.001
24 39 0.01559 0.001
24 41 0.01522 0.001
24 43 0.01562 0.001
24 45 0.01393 0.001
24 47 0.01415 0.001
26 3 0.01531 0.001
26 5 0.01416 0.001
26 7 0.01365 0.001
26 9 0.01425 0.001
26 11 0.01412 0.001
26 13 0.01165 0.001
26 15 0.01242 0.001
26 17 0.01148 0.001
26 19 0.01136 0.001
26 21 0.01085 0.001
26 23 0.00834 0.001
26 25 0.00340 0.001
26 26 0.00000 0.001
26 27 0.00413 0.001
26 31 0.00791 0.001
26 33 0.00855 0.001
26 35 0.00991 0.001
26 37 0.01183 0.001
26 39 0.01259 0.001
26 41 0.01289 0.001
26 43 0.01297 0.001
26 45 0.01259 0.001
26 47 0.01208 0.001
26 49 0.01404 0.001
28 5 0.01553 0.001
28 9 0.01573 0.001
28 11 0.01601 0.001
28 13 0.01380 0.001
28 15 0.01349 0.001
28 17 0.01310 0.001
28 19 0.01274 0.001
28 21 0.01160 0.001
28 23 0.01160 0.001
28 25 0.00413 0.001
28 27 0.00201 0.001
28 28 0.00000 0.001
28 29 0.00260 0.001
28 31 0.00649 0.001
28 33 0.00783 0.001
28 35 0.00956 0.001
28 37 0.00916 0.001
28 39 0.01282 0.001
28 41 0.01247 0.001
28 43 0.01325 0.001
28 45 0.01262 0.001
28 47 0.01251 0.001
28 49 0.01490 0.001
30 3 0.01580 0.001
30 5 0.01580 0.001
30 7 0.01460 0.001
30 9 0.01559 0.001
30 11 0.01503 0.001
30 13 0.01365 0.001
30 15 0.01357 0.001
30 17 0.01267 0.001
30 19 0.01267 0.001
30 21 0.01241 0.001
30 23 0.00996 0.001
30 25 0.00756 0.001
30 27 0.00588 0.001
30 29 0.00288 0.001
30 30 0.00000 0.001
30 31 0.00331 0.001
30 33 0.00502 0.001
30 35 0.00438 0.001
30 37 0.00623 0.001
30 39 0.00786 0.001
30 41 0.01151 0.001
30 43 0.01280 0.001
30 45 0.01129 0.001
30 47 0.01073 0.001
30 49 0.01310 0.001
32 5 0.01528 0.001
32 7 0.01512 0.001
32 9 0.01583 0.001
32 11 0.01550 0.001
32 13 0.01333 0.001
32 15 0.01347 0.001
32 17 0.01360 0.001
32 19 0.01367 0.001
32 21 0.01239 0.001
32 23 0.01009 0.001
32 25 0.00806 0.001
32 27 0.00530 0.001
32 29 0.00188 0.001
32 31 0.00199 0.001
32 32 0.00000 0.001
32 33 0.00258 0.001
32 35 0.00300 0.001
32 37 0.00398 0.001
32 39 0.00845 0.001
32 43 0.01037 0.001
32 45 0.00834 0.001
32 47 0.00859 0.001
32 49 0.01156 0.001
34 3 0.01983 0.001
34 5 0.01918 0.001
34 7 0.01840 0.001
34 9 0.01833 0.001
34 11 0.01739 0.001
34 13 0.01570 0.001
34 15 0.01511 0.001
34 17 0.01411 0.001
34 19 0.01466 0.001
34 21 0.01531 0.001
34 23 0.01232 0.001
34 25 0.01021 0.001
34 27 0.00787 0.001
34 29 0.00510 0.001
34 31 0.00436 0.001
34 33 0.00166 0.001
34 34 0.00000 0.001
34 35 0.00293 0.001
34 37 0.00345 0.001
34 39 0.00809 0.001
34 41 0.00907 0.001
34 43 0.01004 0.001
34 45 0.00962 0.001
34 47 0.00923 0.001
34 49 0.01290 0.001
36 3 0.01955 0.001
36 5 0.01811 0.001
36 7 0.01833 0.001
36 9 0.01833 0.001
36 11 0.01836 0.001
36 13 0.01713 0.001
36 17 0.01707 0.001
36 19 0.01704 0.001
36 21 0.01607 0.001
36 23 0.01500 0.001
36 25 0.01178 0.001
36 27 0.00908 0.001
36 29 0.00562 0.001
36 31 0.00512 0.001
36 35 0.00308 0.001
36 36 0.00000 0.001
36 37 0.00383 0.001
36 39 0.00939 0.001
36 43 0.00986 0.001
36 45 0.00974 0.001
36 47 0.01052 0.001
36 49 0.01263 0.001
38 3 0.01936 0.001
38 5 0.01936 0.001
38 7 0.01961 0.001
38 9 0.01939 0.001
38 11 0.01953 0.001
38 13 0.01733 0.001
38 15 0.01775 0.001
38 17 0.01608 0.001
38 19 0.01669 0.001
38 21 0.01783 0.001
38 23 0.01761 0.001
38 25 0.01476 0.001
38 27 0.01313 0.001
38 29 0.00879 0.001
38 31 0.00801 0.001
38 33 0.00812 0.001
38 35 0.00836 0.001
38 37 0.00288 0.001
38 38 0.00000 0.001
38 39 0.00324 0.001
38 41 0.00840 0.001
38 43 0.01082 0.001
38 45 0.01153 0.001
38 47 0.01132 0.001
38 49 0.01431 0.001
40 11 0.01713 0.001
40 13 0.01532 0.001
40 15 0.01538 0.001
40 17 0.01462 0.001
40 19 0.01487 0.001
40 21 0.01612 0.001
40 23 0.01487 0.001
40 25 0.01263 0.001
40 27 0.01233 0.001
40 29 0.01009 0.001
40 33 0.01064 0.001
40 35 0.00914 0.001
40 37 0.00712 0.001
40 39 0.00410 0.001
40 40 0.00000 0.001
40 41 0.00434 0.001
40 43 0.00731 0.001
40 45 0.00792 0.001
40 47 0.00829 0.001
40 49 0.01073 0.001
42 3 0.01886 0.001
42 5 0.01837 0.001
42 7 0.01849 0.001
42 9 0.01883 0.001
42 11 0.01811 0.001
42 13 0.01634 0.001
42 15 0.01641 0.001
42 17 0.01611 0.001
42 19 0.01683 0.001
42 21 0.01712 0.001
42 23 0.01561 0.001
42 25 0.01441 0.001
42 27 0.01332 0.001
42 29 0.01161 0.001
42 31 0.01198 0.001
42 33 0.01014 0.001
42 35 0.01153 0.001
42 39 0.00927 0.001
42 41 0.00290 0.001
42 42 0.00000 0.001
42 43 0.00260 0.001
42 45 0.00637 0.001
42 47 0.00562 0.001
42 49 0.01014 0.001
44 3 0.02146 0.001
44 5 0.02123 0.001
44 7 0.02082 0.001
44 9 0.02149 0.001
44 11 0.02066 0.001
44 13 0.01895 0.001
44 15 0.01848 0.001
44 17 0.01814 0.001
44 19 0.01811 0.001
44 21 0.01861 0.001
44 23 0.01814 0.001
44 25 0.01593 0.001
44 27 0.01469 0.001
44 29 0.01342 0.001
44 31 0.01412 0.001
44 33 0.01236 0.001
44 35 0.01226 0.001
44 37 0.01089 0.001
44 39 0.01039 0.001
44 41 0.00637 0.001
44 43 0.00291 0.001
44 44 0.00000 0.001
44 45 0.00362 0.001
44 47 0.00626 0.001
44 49 0.00660 0.001
46 3 0.01968 0.001
46 5 0.01870 0.001
46 7 0.01961 0.001
46 9 0.01935 0.001
46 11 0.01863 0.001
46 13 0.01708 0.001
46 15 0.01614 0.001
46 17 0.01569 0.001
46 19 0.01569 0.001
46 21 0.01667 0.001
46 23 0.01637 0.001
46 25 0.01460 0.001
46 27 0.01309 0.001
46 29 0.01112 0.001
46 31 0.01118 0.001
46 33 0.00982 0.001
46 37 0.00882 0.001
46 39 0.00980 0.001
46 41 0.00660 0.001
46 43 0.00507 0.001
46 45 0.00362 0.001
46 46 0.00000 0.001
46 47 0.00207 0.001
46 49 0.00656 0.001
48 3 0.01969 0.001
48 5 0.01914 0.001
48 7 0.01866 0.001
48 9 0.01896 0.001
48 11 0.01870 0.001
48 13 0.01715 0.001
48 15 0.01715 0.001
48 17 0.01664 0.001
48 19 0.01667 0.001
48 21 0.01741 0.001
48 23 0.01638 0.001
48 25 0.01489 0.001
48 27 0.01371 0.001
48 29 0.01187 0.001
48 31 0.01323 0.001
48 33 0.01106 0.001
48 35 0.01109 0.001
48 37 0.01124 0.001
48 39 0.01120 0.001
48 41 0.00918 0.001
48 43 0.00704 0.001
48 45 0.00652 0.001
48 47 0.00357 0.001
48 48 0.00000 0.001
48 49 0.00383 0.001
51 3 0.02210 0.001
51 5 0.02171 0.001
51 7 0.02098 0.001
51 9 0.02164 0.001
51 11 0.02114 0.001
51 13 0.01983 0.001
51 15 0.01959 0.001
51 17 0.01832 0.001
51 19 0.01863 0.001
51 21 0.01890 0.001
51 23 0.01886 0.001
51 25 0.01640 0.001
51 27 0.01609 0.001
51 29 0.01405 0.001
51 31 0.01705 0.001
51 33 0.01541 0.001
51 35 0.01414 0.001
51 37 0.01433 0.001
51 39 0.01406 0.001
51 41 0.01256 0.001
51 43 0.01233 0.001
51 45 0.01032 0.001
51 47 0.00898 0.001
51 49 0.00601 0.001
51 51 0.00000 0.001
