3	15	7	11	1.91700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	4.47266673919412e+01	8.57410213903513e+02
4	16	8	12	2.00500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	4.59709441402583e+01	9.21717430012180e+02
5	17	9	13	2.05700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	4.82823704778125e+01	9.93168360728604e+02
6	18	10	14	2.12200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.14724020552724e+01	1.09224437161288e+03
7	19	11	15	2.19500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.54231894854581e+01	1.21653900920581e+03
8	20	12	16	2.31700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.22907780428925e+01	1.21157732725382e+03
9	21	13	17	2.49500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.22732531356252e+01	1.30421766573385e+03
10	22	14	18	2.27900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.15025174953892e+01	1.17374237371992e+03
11	23	15	19	2.43100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	4.72999865398599e+01	1.14986267278399e+03
12	24	16	20	2.51300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	4.97670475708621e+01	1.25064590545576e+03
13	25	17	21	2.85100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	4.79324277167955e+01	1.36655351420584e+03
14	26	18	22	2.83200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	4.66991979226691e+01	1.32252128516999e+03
15	27	19	23	2.67800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.09854879735638e+01	1.36539136793204e+03
16	28	20	24	2.82300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.17473903794320e+01	1.46082883041137e+03
17	29	21	25	2.77200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.41872737684039e+01	1.50207122886016e+03
18	30	22	26	2.68900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.80090977773216e+01	1.55986463923218e+03
19	31	23	27	2.97800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.19206295471234e+01	1.54619634791333e+03
2	17	7	12	2.00500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.79310899392844e+01	1.16151835328265e+03
3	18	8	13	1.86900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.78235868075624e+01	1.08072283743334e+03
4	19	9	14	1.83500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.16999591921179e+01	1.13219425117536e+03
5	20	10	15	1.87100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.44680691877379e+01	1.20619757450258e+03
6	21	11	16	1.94100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.55573548503707e+01	1.27246825764569e+03
7	22	12	17	2.02100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.71410706033881e+01	1.35692103689447e+03
8	23	13	18	1.96000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.62022749154956e+01	1.29756458834371e+03
9	24	14	19	2.12600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.04284575196585e+01	1.28470900686794e+03
10	25	15	20	2.25800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.98938405110259e+01	1.35240291873897e+03
11	26	16	21	2.18000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.00154389591117e+01	1.30833656930863e+03
12	27	17	22	2.17300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	5.87572641886727e+01	1.27679535081986e+03
13	28	18	23	2.32100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.04310996544166e+01	1.40260582297901e+03
14	29	19	24	2.25100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.66493441753955e+01	1.50027673738815e+03
15	30	20	25	2.35400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.77005681724407e+01	1.59367137477925e+03
16	31	21	26	2.39400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	6.56810857496489e+01	1.57240519284659e+03
2	20	8	14	1.85400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.13645602002328e+01	1.32309894611232e+03
3	21	9	15	1.74000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.38936877208242e+01	1.28575016634234e+03
4	22	10	16	1.71100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.52671196427053e+01	1.28782041708669e+03
5	23	11	17	1.83500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.84951702377114e+01	1.44038637386201e+03
6	24	12	18	1.74700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.79470802424352e+01	1.36173549183534e+03
7	25	13	19	1.88500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.31100464752135e+01	1.37812437605777e+03
8	26	14	20	1.83200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.46940469297803e+01	1.36839493975358e+03
9	27	15	21	1.90200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.20201188822502e+01	1.36982266114040e+03
10	28	16	22	1.96500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.29996143715777e+01	1.43444242240150e+03
11	29	17	23	1.87200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.16941033271863e+01	1.34211361428493e+03
12	30	18	24	1.94900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.62513495661186e+01	1.48613880304365e+03
13	31	19	25	1.97800000000000e+01	1.00000000000000e+00	3.00000000000000e-02	7.83069914640470e+01	1.54891229115885e+03
2	23	9	16	1.70200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.46793424077665e+01	1.44124240778018e+03
3	24	10	17	1.73600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.75340370306067e+01	1.51959088285133e+03
4	25	11	18	1.62000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.89108156466813e+01	1.44035521347624e+03
5	26	12	19	1.64500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.46296455496410e+01	1.39215766929159e+03
6	27	13	20	1.65000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.60968837120934e+01	1.42059858124954e+03
7	28	14	21	1.77000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.61426473803461e+01	1.52472485863213e+03
8	29	15	22	1.76300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.58364686599132e+01	1.51329694247427e+03
9	30	16	23	1.68700000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.92771693934489e+01	1.50610584766748e+03
10	31	17	24	1.68000000000000e+01	1.00000000000000e+00	3.00000000000000e-02	8.56412372044371e+01	1.43877278503454e+03
2	26	10	18	1.52400000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.94540984022766e+01	1.51568045965070e+03
3	27	11	19	1.57600000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.66823162546413e+01	1.52371330417315e+03
4	28	12	20	1.54300000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.83480634265938e+01	1.51751061867234e+03
5	29	13	21	1.60100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.65532780988336e+01	1.54581798236233e+03
6	30	14	22	1.61200000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.99364755914721e+01	1.61097598653453e+03
7	31	15	23	1.59500000000000e+01	1.00000000000000e+00	3.00000000000000e-02	9.71206732105908e+01	1.54907473770892e+03
2	29	11	20	1.49900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11050199402076e+02	1.66464248903712e+03
3	30	12	21	1.51100000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.11064682161753e+02	1.67818734746409e+03
4	31	13	22	1.48900000000000e+01	1.00000000000000e+00	3.00000000000000e-02	1.06881300707980e+02	1.59146256754182e+03
0
